3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,10,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,111,3282800,100,3283100,240,3282700,546,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,111,3282800,100,3283100,240,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,240,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
3283000,110,3282800,100,3283100,140,3282700,545,3283200,320,3282600,210,3283300,250,3282500,210,3283400,250,3282400,410,3283500,230,3282300,550,3283600,210,3282200,200,3283700,210,3282100,210,3283800,200,3282000,401,3283900,337,3281900,310
