3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
3301700,231,3301300,3,3301800,170,3301200,56,3301900,195,3301100,125,3302000,297,3301000,125,3302100,170,3300900,255,3302200,210,3300800,125,3302300,135,3300700,253,3302400,160,3300600,125,3302500,235,3300500,22,3302600,260,3300300,104
