57390.732033028,3,1281021250,17,3325900,1
57390.732045348,1,1281023566,4,3326100,1
57390.759482120,3,1280997334,200,3324400,1
57390.759532931,1,1281027786,100,3332000,-1
57390.770132006,1,1281029162,100,3336000,-1
57390.818496682,1,1281032026,1,3318600,1
57390.820297122,3,1281021870,25,3326700,1
57390.820332337,3,1281021150,100,3326500,1
57390.820773920,3,1268999854,100,3334000,-1
57390.825364489,1,1281032258,100,3326400,1
57390.852172560,1,1281033874,100,3326900,-1
57390.852208212,1,1281033878,10,3327000,-1
57390.852465475,3,1276757698,100,3333400,-1
57390.859886453,1,1281034098,25,3326900,-1
57390.928412604,1,1281037862,100,3326100,1
57390.948018962,3,1280476982,1,3327700,-1
57390.948054979,1,1281039086,1,3327100,-1
57390.961325130,3,1281021714,100,3296600,1
57390.961325130,1,1281039718,100,3296500,1
57390.961325992,3,1281021718,100,3293300,1
57390.961325992,1,1281039722,100,3293200,1
57390.961327224,3,1281021722,100,3267900,1
57390.961327224,1,1281039726,100,3267800,1
57390.961328261,3,1281021726,100,3094600,1
57390.961328261,1,1281039730,100,3094500,1
57390.961328418,3,1281021730,100,3094600,1
57390.961328418,1,1281039734,100,3094500,1
57390.982632104,1,1281041066,300,3328600,-1
57390.998101357,3,1280712722,50,3327200,-1
57391.009985365,4,1281021566,100,3326700,1
57391.010016428,1,1281043158,100,3326700,-1
57391.010023808,1,1281043170,15,3326800,-1
57391.010027245,1,1281043182,20,3326800,-1
57391.010037890,3,1281021114,100,3326600,1
57391.010040123,1,1281043206,100,3326800,-1
57391.010067758,1,1281043274,25,3326800,-1
57391.010100573,1,1281043330,100,3326600,1
57391.010110987,3,1277394974,100,3330900,-1
57391.010110987,1,1281043358,100,3326900,-1
57391.010137594,3,1281021686,10,3326400,1
57391.010163572,3,1277526310,100,3330800,-1
57391.010163572,1,1281043410,100,3327000,-1
57391.010166312,1,1281043418,96,3326900,-1
57391.010178892,3,1281043206,100,3326800,-1
57391.010180398,3,1281037862,100,3326100,1
57391.010205671,3,1281032258,100,3326400,1
57391.010294364,3,1281023566,4,3326100,1
57391.010499745,1,1281043782,52,3326600,1
57391.010562112,4,1281021170,25,3326600,1
57391.010562112,4,1281043330,100,3326600,1
57391.010679686,1,1281044150,25,3326700,-1
57391.010690791,3,1280991438,100,3326300,1
57391.010801892,1,1281044394,100,3326700,-1
57391.010805891,1,1281044406,10,3326800,-1
57391.010859009,1,1281044522,30,3326000,1
57391.010922262,3,1277526302,100,3330700,-1
57391.010922262,1,1281044654,100,3326800,-1
57391.010922393,3,1281043158,100,3326700,-1
57391.010961378,3,1281044394,100,3326700,-1
57391.011021484,3,1281021530,100,3356900,-1
57391.011021484,1,1281044846,100,3356800,-1
57391.011021692,3,1281021534,100,3360300,-1
57391.011021692,1,1281044850,100,3360200,-1
57391.011021833,3,1281021538,100,3385600,-1
57391.011021833,1,1281044854,100,3385500,-1
57391.011026101,3,1281021542,100,3561300,-1
57391.011026101,1,1281044862,100,3561200,-1
57391.011026257,3,1281021546,100,3561400,-1
57391.011026257,1,1281044866,100,3561300,-1
57391.011057338,3,1279498986,3,3326000,1
57391.011064755,1,1281044938,20,3326700,-1
57391.011332543,3,1281044522,30,3326000,1
57391.011579138,3,1281043418,96,3326900,-1
57391.013314076,3,1280480226,100,3326400,1
57391.013348804,1,1281046918,100,3326000,1
57391.013532385,1,1281047046,100,3327000,-1
57391.013625197,3,1280390162,100,3327900,-1
57391.015452564,3,1281027786,100,3332000,-1
57391.016123504,3,1281043170,15,3326800,-1
57391.018425559,3,1280976418,25,3326500,1
57391.018468515,4,1281043782,52,3326600,1
57391.018489584,1,1281049078,25,3325700,1
57391.018495120,1,1281049090,16,3326700,-1
57391.018508814,1,1281049122,100,3326700,-1
57391.018580803,3,1280340806,30,3327600,-1
57391.018789533,3,1280413134,200,3322100,1
57391.018789533,1,1281049246,600,3321400,1
57391.018848373,3,1280207386,100,3325100,1
57391.018854704,1,1281049266,100,3324300,1
57391.019017771,3,1280983054,100,3316000,1
57391.019958882,1,1281049818,100,3328200,-1
57391.020119443,3,1279905382,100,3330000,-1
57391.022795751,1,1281051022,25,3326500,1
57391.022860099,1,1281051054,20,3326500,1
57391.022874235,3,1281049122,100,3326700,-1
57391.024601180,3,1281049090,16,3326700,-1
57391.026086631,1,1281052110,100,3332000,-1
57391.029726367,3,1281051054,20,3326500,1
57391.029734155,3,1281051022,25,3326500,1
57391.029778719,3,1281023522,100,3326000,1
57391.031242367,1,1281053702,20,3326500,1
57391.031286680,3,1281053702,20,3326500,1
57391.033210563,1,1281054210,20,3326500,1
57391.033288215,3,1281054210,20,3326500,1
57391.033292609,1,1281054246,100,3325900,1
57391.033339023,3,1281054246,100,3325900,1
57391.037111468,1,1281054642,100,3340000,-1
57391.048088216,1,1281055970,100,3316000,1
57391.060379637,3,1280480246,100,3399100,-1
57391.060379637,1,1281059126,100,3398600,-1
57391.060834210,1,1281059202,100,3326800,-1
57391.088565830,3,1281033874,100,3326900,-1
57391.088565830,1,1281063714,100,3326700,-1
57391.089843453,4,1278067598,1,3326500,1
57391.089867448,1,1281064038,16,3326600,-1
57391.089885748,1,1281064054,100,3326700,-1
57391.089890656,1,1281064062,25,3326600,-1
57391.089893487,3,1280976470,10,3326200,1
57391.089899476,1,1281064070,20,3326600,-1
57391.089901288,3,1280340518,25,3327700,-1
57391.090149472,1,1281064146,74,3326400,1
57391.090204355,3,1281044846,100,3356800,-1
57391.090204355,1,1281064162,100,3356700,-1
57391.090205223,3,1281044850,100,3360200,-1
57391.090205223,1,1281064166,100,3360100,-1
57391.090206190,3,1281044854,100,3385500,-1
57391.090206190,1,1281064170,100,3385400,-1
57391.090207263,3,1281044862,100,3561200,-1
57391.090207263,1,1281064174,100,3561100,-1
57391.090208265,3,1281044866,100,3561300,-1
57391.090208265,1,1281064178,100,3561200,-1
57391.090304530,3,1281039718,100,3296500,1
57391.090304530,1,1281064210,100,3296300,1
57391.090305515,3,1281039722,100,3293200,1
57391.090305515,1,1281064214,100,3293000,1
57391.090306300,3,1281039726,100,3267800,1
57391.090306300,1,1281064218,100,3267600,1
57391.090307226,3,1281039730,100,3094500,1
57391.090307226,1,1281064222,100,3094300,1
57391.090307403,3,1281039734,100,3094500,1
57391.090307403,1,1281064226,100,3094300,1
57391.090449794,1,1281064254,100,3324800,1
57391.090558723,3,1281006554,100,3323300,1
57391.095973884,3,1281064038,16,3326600,-1
57391.096745451,3,1281064054,100,3326700,-1
57391.097960498,1,1281065250,11,3326400,1
57391.120433673,1,1281067482,100,3326900,-1
57391.120455672,3,1280412210,100,3327800,-1
57391.125809450,1,1281067994,10,3326200,1
57391.135603970,1,1281068758,100,3326200,1
57391.145585779,3,1281064070,20,3326600,-1
57391.177299289,1,1281071650,1,3327300,-1
57391.220085290,3,1281064062,25,3326600,-1
57391.220119394,3,1281044654,100,3326800,-1
57391.340522075,1,1281084102,100,3328300,-1
57391.341590742,3,1280974678,100,3329000,-1
57391.419018170,3,1280531526,100,3327700,-1
57391.419152987,3,1280531542,100,3327700,-1
57391.419206081,1,1281088042,100,3326900,-1
57391.419308855,3,1280799930,100,3327600,-1
57391.419360218,1,1281088078,100,3327100,-1
57391.597972837,3,1278067982,1,3326400,1
57391.662161497,1,1281102690,200,3324300,1
57391.688852825,1,1281103790,1,3326500,1
57391.688876779,1,1281103794,20,3326500,1
57391.693145681,3,1280607814,28,3327800,-1
57391.693183093,1,1281104010,28,3327100,-1
57391.700165808,1,1281104474,1,3327200,-1
57391.933519712,3,1281103794,20,3326500,1
57391.933726656,3,1281021290,22,3327000,-1
57391.933726656,1,1281118766,22,3326700,-1
57391.942192209,3,1281118766,22,3326700,-1
57391.942192209,1,1281119654,22,3328700,-1
57391.942408999,1,1281119694,100,3327000,-1
57391.986952301,3,1280964194,50,3327100,-1
57392.095592443,1,1281132994,20,3326500,1
57392.095625513,4,1281044150,25,3326700,-1
57392.095625513,4,1281044938,20,3326700,-1
57392.095625513,4,1281063714,100,3326700,-1
57392.095650472,1,1281133030,100,3326600,1
57392.095655359,1,1281133042,17,3326600,1
57392.095659920,1,1281133058,25,3326500,1
57392.095663590,1,1281133062,100,3326500,1
57392.095670905,1,1281133086,100,3326500,1
57392.095674969,3,1281043182,20,3326800,-1
57392.095695557,3,1281064146,74,3326400,1
57392.095695557,1,1281133138,74,3326600,1
57392.095696263,1,1281133146,20,3326600,1
57392.095698143,1,1281133150,100,3326600,1
57392.095701177,1,1281133154,25,3326600,1
57392.095702830,3,1281044406,10,3326800,-1
57392.095716425,1,1281133186,100,3326400,1
57392.095750113,3,1281119654,22,3328700,-1
57392.095750113,1,1281133250,22,3326800,-1
57392.095796833,1,1281133302,10,3326400,1
57392.095826423,3,1281059202,100,3326800,-1
57392.095854750,3,1281067482,100,3326900,-1
57392.095877178,3,1281047046,100,3327000,-1
57392.095894942,3,1281133250,22,3326800,-1
57392.095894942,1,1281133358,22,3328800,-1
57392.095951145,3,1281033878,10,3327000,-1
57392.095951270,1,1281133410,20,3326600,1
57392.095957878,3,1281043274,25,3326800,-1
57392.095971495,1,1281133434,24,3326500,1
57392.095991722,1,1281133446,100,3326600,1
57392.096063753,1,1281133490,17,3325000,1
57392.096064990,1,1281133498,34,3324700,1
57392.096110926,3,1281133498,34,3324700,1
57392.096148951,3,1281064210,100,3296300,1
57392.096148951,1,1281133542,100,3296400,1
57392.096149837,3,1281064214,100,3293000,1
57392.096149837,1,1281133546,100,3293100,1
57392.096151064,3,1281064218,100,3267600,1
57392.096151064,1,1281133550,100,3267700,1
57392.096152262,3,1281064222,100,3094300,1
57392.096152262,1,1281133554,100,3094400,1
57392.096153193,3,1281064226,100,3094300,1
57392.096153193,1,1281133558,100,3094400,1
57392.096166314,3,1281065250,11,3326400,1
57392.096204784,3,1281133030,100,3326600,1
57392.096213594,3,1281133446,100,3326600,1
57392.096236738,3,1281043358,100,3326900,-1
57392.096250743,3,1281133542,100,3296400,1
57392.096250743,1,1281133598,100,3296500,1
57392.096251681,3,1281133546,100,3293100,1
57392.096251681,1,1281133602,100,3293200,1
57392.096251869,3,1281133550,100,3267700,1
57392.096251869,1,1281133606,100,3267800,1
57392.096252024,3,1281133554,100,3094400,1
57392.096252024,1,1281133610,100,3094500,1
57392.096252204,3,1281133558,100,3094400,1
57392.096252204,1,1281133614,100,3094500,1
57392.096270639,1,1281133630,20,3326900,-1
57392.096277930,3,1281103790,1,3326500,1
57392.096304382,3,1281133410,20,3326600,1
57392.096304382,1,1281133642,20,3326700,1
57392.096311514,3,1281064162,100,3356700,-1
57392.096311514,1,1281133658,100,3356800,-1
57392.096312462,3,1281064166,100,3360100,-1
57392.096312462,1,1281133662,100,3360200,-1
57392.096313301,3,1281064170,100,3385400,-1
57392.096313301,1,1281133666,100,3385500,-1
57392.096314266,3,1281064174,100,3561100,-1
57392.096314266,1,1281133670,100,3561200,-1
57392.096315590,3,1281064178,100,3561200,-1
57392.096315590,1,1281133674,100,3561300,-1
57392.096329565,3,1281133150,100,3326600,1
57392.096436418,3,1281133658,100,3356800,-1
57392.096436418,1,1281133758,100,3356900,-1
57392.096436613,3,1281133662,100,3360200,-1
