3342700,66,3342600,20,3343000,120,3342500,157,3343100,200,3342400,125,3343200,170,3342300,160,3343300,135,3342200,260,3343400,240,3342100,316,3343500,293,3342000,501,3343600,160,3341900,257,3343700,273,3341800,143,3343800,163,3341700,150
3342700,66,3342600,20,3343000,120,3342500,157,3343100,200,3342400,125,3343200,170,3342300,160,3343300,135,3342200,260,3343400,240,3342100,316,3343500,293,3342000,501,3343600,160,3341900,257,3343700,273,3341800,143,3343800,163,3341700,150
3342700,66,3342600,20,3343000,120,3342500,157,3343100,200,3342400,125,3343200,170,3342300,160,3343300,135,3342200,260,3343400,240,3342100,316,3343500,293,3342000,501,3343600,160,3341900,257,3343700,273,3341800,143,3343800,163,3341700,150
3342700,66,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,260,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,160,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,20,3342500,157,3342700,66,3342400,125,3343000,120,3342300,160,3343100,200,3342200,260,3343200,170,3342100,316,3343300,135,3342000,501,3343400,240,3341900,257,3343500,293,3341800,143,3343600,160,3341700,150,3343700,273,3341600,144
3342600,20,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,260,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,160,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,86,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,260,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,160,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,66,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,260,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,160,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,66,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,160,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,66,3342500,157,3343000,120,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,140,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,66,3342500,157,3343000,220,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,140,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,111,3342500,157,3343000,220,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,140,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,111,3342500,157,3343000,220,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,140,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
3342600,45,3342500,157,3343000,220,3342400,125,3343100,200,3342300,160,3343200,170,3342200,160,3343300,135,3342100,316,3343400,240,3342000,501,3343500,293,3341900,257,3343600,140,3341800,143,3343700,273,3341700,150,3343800,163,3341600,144
