3295400,107,3294600,122,3295500,45,3294500,99,3295600,75,3294400,150,3295700,53,3294300,90,3295800,35,3294200,260,3295900,155,3294100,290,3296100,133,3294000,150,3296200,40,3293900,280,3296300,73,3293800,140,3296400,120,3293700,180
3295300,100,3294600,122,3295400,107,3294500,99,3295500,45,3294400,150,3295600,75,3294300,90,3295700,53,3294200,260,3295800,35,3294100,290,3295900,155,3294000,150,3296100,133,3293900,280,3296200,40,3293800,140,3296300,73,3293700,180
3295300,100,3294600,122,3295400,107,3294500,99,3295500,45,3294400,150,3295600,75,3294300,90,3295700,53,3294200,260,3295800,35,3294100,290,3295900,155,3294000,150,3296100,133,3293900,280,3296200,40,3293800,140,3296300,73,3293700,183
3295300,100,3294600,122,3295400,107,3294500,99,3295500,45,3294400,150,3295600,75,3294300,90,3295700,53,3294200,260,3295800,35,3294100,290,3295900,155,3294000,150,3296100,133,3293900,280,3296200,40,3293800,140,3296300,73,3293700,180
3295300,100,3294600,122,3295400,107,3294500,99,3295500,45,3294400,150,3295600,75,3294300,90,3295700,53,3294200,260,3295800,35,3294100,290,3295900,155,3294000,150,3296100,133,3293900,280,3296200,40,3293800,140,3296300,73,3293700,180
3295300,92,3294600,122,3295400,107,3294500,99,3295500,45,3294400,150,3295600,75,3294300,90,3295700,53,3294200,260,3295800,35,3294100,290,3295900,155,3294000,150,3296100,133,3293900,280,3296200,40,3293800,140,3296300,73,3293700,180
3295400,107,3294600,122,3295500,45,3294500,99,3295600,75,3294400,150,3295700,53,3294300,90,3295800,35,3294200,260,3295900,155,3294100,290,3296100,133,3294000,150,3296200,40,3293900,280,3296300,73,3293800,140,3296400,120,3293700,180
3295400,107,3294700,13,3295500,45,3294600,122,3295600,75,3294500,99,3295700,53,3294400,150,3295800,35,3294300,90,3295900,155,3294200,260,3296100,133,3294100,290,3296200,40,3294000,150,3296300,73,3293900,280,3296400,120,3293800,140
3295400,107,3294700,39,3295500,45,3294600,122,3295600,75,3294500,99,3295700,53,3294400,150,3295800,35,3294300,90,3295900,155,3294200,260,3296100,133,3294100,290,3296200,40,3294000,150,3296300,73,3293900,280,3296400,120,3293800,140
3295400,97,3294700,39,3295500,45,3294600,122,3295600,75,3294500,99,3295700,53,3294400,150,3295800,35,3294300,90,3295900,155,3294200,260,3296100,133,3294100,290,3296200,40,3294000,150,3296300,73,3293900,280,3296400,120,3293800,140
