48339.596120692,3,1194950054,14,3266200,1
48339.596129825,1,1194981822,10,3267200,-1
48339.596142862,3,1194811278,10,3266800,1
48339.596218744,3,1194981426,40,3267300,-1
48339.596336802,1,1194982066,100,3266800,1
48339.596386685,3,1194965566,100,3237500,1
48339.596386685,1,1194982150,100,3237100,1
48339.596386948,3,1194965570,100,3234300,1
48339.596386948,1,1194982154,100,3233900,1
48339.596387113,3,1194965574,100,3208200,1
48339.596387113,1,1194982158,100,3207800,1
48339.596388631,3,1194965578,100,3042600,1
48339.596388631,1,1194982162,100,3042200,1
48339.596388791,3,1194965582,100,3039300,1
48339.596388791,1,1194982166,100,3038900,1
48339.596458120,3,1194974094,100,3297100,-1
48339.596458120,1,1194982298,100,3297000,-1
48339.596459257,3,1194974098,100,3300400,-1
48339.596459257,1,1194982302,100,3300300,-1
48339.596460090,3,1194974102,100,3326400,-1
48339.596460090,1,1194982306,100,3326300,-1
48339.596461023,3,1194974106,100,3497600,-1
48339.596461023,1,1194982310,100,3497500,-1
48339.596461231,3,1194974110,100,3497600,-1
48339.596461231,1,1194982314,100,3497500,-1
48339.596708747,3,1194982298,100,3297000,-1
48339.596708747,1,1194982646,100,3297100,-1
48339.596708946,3,1194982302,100,3300300,-1
48339.596708946,1,1194982650,100,3300400,-1
48339.596710007,3,1194982306,100,3326300,-1
48339.596710007,1,1194982654,100,3326400,-1
48339.596710135,3,1194982310,100,3497500,-1
48339.596710135,1,1194982658,100,3497600,-1
48339.596710262,3,1194982314,100,3497500,-1
48339.596710262,1,1194982662,100,3497600,-1
48339.598446951,3,1194953314,100,3267800,-1
48339.598446951,1,1194983698,100,3267600,-1
48339.598546243,3,1194982150,100,3237100,1
48339.598546243,1,1194983718,100,3237400,1
48339.598546413,3,1194982154,100,3233900,1
48339.598546413,1,1194983722,100,3234200,1
48339.598547434,3,1194982158,100,3207800,1
48339.598547434,1,1194983726,100,3208100,1
48339.598547663,3,1194982162,100,3042200,1
48339.598547663,1,1194983730,100,3042500,1
48339.598547828,3,1194982166,100,3038900,1
48339.598547828,1,1194983734,100,3039200,1
48339.599265681,1,1194984038,100,3267700,-1
48339.599838548,1,1194984198,100,3269100,-1
48339.601845851,3,1194981278,27,3267400,-1
48339.601874235,3,1194981318,40,3267400,-1
48339.601876016,1,1194984594,100,3267200,-1
48339.601907939,3,1194908218,100,3268300,-1
48339.602248713,3,1194981698,15,3267600,-1
48339.602390235,3,1194819590,3,3266400,1
48339.602395034,3,1194812202,10,3266900,1
48339.602421512,3,1194879214,25,3266900,1
48339.602473808,3,1194982066,100,3266800,1
48339.602536710,3,1194911386,100,3266500,1
48339.602600334,3,1194965486,30,3268100,-1
48339.602656104,1,1194985634,30,3267800,-1
48339.603055253,3,1194983718,100,3237400,1
48339.603055253,1,1194985970,100,3236900,1
48339.603056141,3,1194983722,100,3234200,1
48339.603056141,1,1194985974,100,3233700,1
48339.603056286,3,1194983726,100,3208100,1
48339.603056286,1,1194985978,100,3207600,1
48339.603057857,3,1194983730,100,3042500,1
48339.603057857,1,1194985982,100,3042000,1
48339.603057991,3,1194983734,100,3039200,1
48339.603057991,1,1194985986,100,3038700,1
48339.604595151,1,1194986874,100,3267600,-1
48339.604655642,1,1194986878,100,3266400,1
48339.605638165,3,1194981242,18,3267500,-1
48339.605789670,3,1194985970,100,3236900,1
48339.605789670,1,1194987526,100,3236800,1
48339.605789872,3,1194985974,100,3233700,1
48339.605789872,1,1194987530,100,3233600,1
48339.605790021,3,1194985978,100,3207600,1
48339.605790021,1,1194987534,100,3207500,1
48339.605790893,3,1194985982,100,3042000,1
48339.605790893,1,1194987538,100,3041900,1
48339.605791009,3,1194985986,100,3038700,1
48339.605791009,1,1194987542,100,3038600,1
48339.606032775,3,1194981646,18,3267900,-1
48339.606723526,1,1194988022,100,3280000,-1
48339.608475264,1,1194988322,6,3268700,-1
48339.613118161,3,1194986874,100,3267600,-1
48339.620636732,1,1194989830,3,3268000,-1
48339.620708642,3,1194987526,100,3236800,1
48339.620708642,1,1194989862,100,3236900,1
48339.620708988,3,1194987530,100,3233600,1
48339.620708988,1,1194989866,100,3233700,1
48339.620709927,3,1194987534,100,3207500,1
48339.620709927,1,1194989870,100,3207600,1
48339.620710053,3,1194987538,100,3041900,1
48339.620710053,1,1194989874,100,3042000,1
48339.620710192,3,1194987542,100,3038600,1
48339.620710192,1,1194989878,100,3038700,1
48339.622061315,3,1194989862,100,3236900,1
48339.622061315,1,1194990390,100,3236800,1
48339.622062147,3,1194989866,100,3233700,1
48339.622062147,1,1194990394,100,3233600,1
48339.622062293,3,1194989870,100,3207600,1
48339.622062293,1,1194990398,100,3207500,1
48339.622062429,3,1194989874,100,3042000,1
48339.622062429,1,1194990402,100,3041900,1
48339.622062601,3,1194989878,100,3038700,1
48339.622062601,1,1194990406,100,3038600,1
48339.633038333,1,1194991058,3,3267900,-1
48339.646805467,3,1194981246,36,3267500,-1
48339.647122650,3,1194982646,100,3297100,-1
48339.647122650,1,1194991418,100,3297000,-1
48339.647123461,3,1194982650,100,3300400,-1
48339.647123461,1,1194991422,100,3300300,-1
48339.647123761,3,1194982654,100,3326400,-1
48339.647123761,1,1194991426,100,3326300,-1
48339.647124845,3,1194982658,100,3497600,-1
48339.647124845,1,1194991430,100,3497500,-1
48339.647124985,3,1194982662,100,3497600,-1
48339.647124985,1,1194991434,100,3497500,-1
48339.649038900,3,1194972318,100,3267700,-1
48339.649038900,1,1194991462,100,3267500,-1
48339.649689309,3,1194990390,100,3236800,1
48339.649689309,1,1194991470,100,3236900,1
48339.649689523,3,1194990394,100,3233600,1
48339.649689523,1,1194991474,100,3233700,1
48339.649690390,3,1194990398,100,3207500,1
48339.649690390,1,1194991478,100,3207600,1
48339.649690491,3,1194990402,100,3041900,1
48339.649690491,1,1194991482,100,3042000,1
48339.649690685,3,1194990406,100,3038600,1
48339.649690685,1,1194991486,100,3038700,1
48339.660731769,3,1194983698,100,3267600,-1
48339.660731769,1,1194992062,100,3267400,-1
48339.661237737,3,1194991418,100,3297000,-1
48339.661237737,1,1194992074,100,3297100,-1
48339.661238588,3,1194991422,100,3300300,-1
48339.661238588,1,1194992078,100,3300400,-1
48339.661238781,3,1194991426,100,3326300,-1
48339.661238781,1,1194992082,100,3326400,-1
48339.661238917,3,1194991430,100,3497500,-1
48339.661238917,1,1194992086,100,3497600,-1
48339.661239027,3,1194991434,100,3497500,-1
48339.661239027,1,1194992090,100,3497600,-1
48339.661249672,3,1194992074,100,3297100,-1
48339.661249672,1,1194992094,100,3296800,-1
48339.661250553,3,1194992078,100,3300400,-1
48339.661250553,1,1194992098,100,3300100,-1
48339.661250671,3,1194992082,100,3326400,-1
48339.661250671,1,1194992102,100,3326100,-1
48339.661250807,3,1194992086,100,3497600,-1
48339.661250807,1,1194992106,100,3497300,-1
48339.661250938,3,1194992090,100,3497600,-1
48339.661250938,1,1194992110,100,3497300,-1
48339.698061392,1,1194993198,10,3266900,1
48339.699457570,3,1194985634,30,3267800,-1
48339.701877822,3,1194851390,100,3265800,1
48339.703621641,1,1194993666,100,3265700,1
48339.703669375,1,1194993670,100,3266700,1
48339.704243449,3,1194991470,100,3236900,1
48339.704243449,1,1194993706,100,3237300,1
48339.704244329,3,1194991474,100,3233700,1
48339.704244329,1,1194993710,100,3234100,1
48339.704244521,3,1194991478,100,3207600,1
48339.704244521,1,1194993714,100,3208000,1
48339.704245606,3,1194991482,100,3042000,1
48339.704245606,1,1194993718,100,3042400,1
48339.704245739,3,1194991486,100,3038700,1
48339.704245739,1,1194993722,100,3039100,1
48339.706425085,3,1194992062,100,3267400,-1
48339.706484860,3,1194984038,100,3267700,-1
48339.706581054,3,1194981822,10,3267200,-1
48339.707024524,3,1194992094,100,3296800,-1
48339.707024524,1,1194993866,100,3296900,-1
48339.707025374,3,1194992098,100,3300100,-1
48339.707025374,1,1194993870,100,3300200,-1
48339.707025645,3,1194992102,100,3326100,-1
48339.707025645,1,1194993874,100,3326200,-1
48339.707025771,3,1194992106,100,3497300,-1
48339.707025771,1,1194993878,100,3497400,-1
48339.707025985,3,1194992110,100,3497300,-1
48339.707025985,1,1194993882,100,3497400,-1
48339.709044953,1,1194994090,100,3267800,-1
48339.713089187,1,1194994226,10,3267200,-1
48339.715518994,1,1194994550,100,3267700,-1
48339.715589391,3,1194994090,100,3267800,-1
48339.742270669,3,1194994550,100,3267700,-1
48339.742446288,3,1194994226,10,3267200,-1
48339.744490265,1,1194996830,100,3267800,-1
48339.789945158,3,1194947202,3,3269100,-1
48339.792148636,1,1194999138,3,3267800,-1
48339.820114572,3,1194946966,3,3269000,-1
48339.840158683,3,1194895858,3,3268900,-1
48339.894799952,1,1195002922,10,3267200,-1
48339.895364148,3,1194993198,10,3266900,1
48339.896924611,1,1195003134,100,3267700,-1
48339.896952578,1,1195003158,10,3267200,-1
48339.950641190,1,1195004566,100,3267400,-1
48339.950788619,3,1194993866,100,3296900,-1
48339.950788619,1,1195004570,100,3296800,-1
48339.950788887,3,1194993870,100,3300200,-1
48339.950788887,1,1195004574,100,3300100,-1
48339.950789825,3,1194993874,100,3326200,-1
48339.950789825,1,1195004578,100,3326100,-1
48339.950790652,3,1194993878,100,3497400,-1
48339.950790652,1,1195004582,100,3497300,-1
48339.950790786,3,1194993882,100,3497400,-1
48339.950790786,1,1195004586,100,3497300,-1
48339.980477541,1,1195004902,10,3266900,1
