38570.046291412,1,561637514,100,3427600,-1
38570.046292230,3,561634690,100,3431200,-1
38570.046292230,1,561637518,100,3431100,-1
38570.046292500,3,561634694,100,3455900,-1
38570.046292500,1,561637522,100,3455800,-1
38570.046293699,3,561634698,100,3635900,-1
38570.046293699,1,561637526,100,3635800,-1
38570.089675656,1,561646150,10,3396900,-1
38570.089705583,1,561646190,25,3396900,-1
38570.089791413,3,560224558,10,3396400,1
38570.090048237,1,561646738,10,3396900,-1
38570.090060584,3,561605838,100,3395900,1
38570.090099036,3,560225918,25,3395900,1
38570.090215188,1,561647046,25,3395500,1
38570.090629490,3,561630158,30,3397500,-1
38570.090660435,3,561635114,100,3397600,-1
38570.090689222,1,561647930,30,3397400,-1
38570.090699952,1,561647954,100,3397500,-1
38570.090736466,1,561647974,10,3396400,1
38570.090740394,3,561646150,10,3396900,-1
38570.091342227,3,561647974,10,3396400,1
38570.091546713,1,561648918,10,3396400,1
38570.091558501,3,561647954,100,3397500,-1
38570.091588252,3,561647930,30,3397400,-1
38570.091598157,1,561649002,100,3397600,-1
38570.091643369,1,561649066,30,3397500,-1
38570.092374111,1,561649466,100,3395800,1
38570.092542348,1,561649506,10,3396900,-1
38570.093846112,3,561649002,100,3397600,-1
38570.093875462,3,561649066,30,3397500,-1
38570.093881984,1,561650006,100,3397500,-1
38570.093927464,1,561650026,30,3397400,-1
38570.099336454,3,561649506,10,3396900,-1
38570.099691493,3,561646738,10,3396900,-1
38570.114544562,3,561607406,3,3396900,-1
38570.114545541,3,561611574,3,3396900,-1
38570.115419055,3,561590870,100,3396400,1
38570.115419055,1,561654530,100,3396300,1
38570.115441744,3,561648918,10,3396400,1
38570.115452387,3,560573282,13,3395400,1
38570.115455596,1,561654534,10,3396300,1
38570.116728347,3,560224562,100,3396000,1
38570.119028397,3,561636082,100,3397200,-1
38570.119148685,1,561655214,100,3397200,-1
38570.119462073,3,561649466,100,3395800,1
38570.119468905,1,561655262,100,3395200,1
38570.120650271,1,561655414,100,3397100,-1
38570.121567887,1,561655482,100,3395700,1
38570.123042874,3,561626754,300,3394200,1
38570.133700217,3,561636674,100,3397200,-1
38570.133735260,1,561658542,10,3396400,1
38570.133787597,1,561658670,25,3396300,1
38570.133809736,1,561658702,25,3396400,1
38570.133814188,1,561658706,100,3396000,1
38570.133866788,3,561646190,25,3396900,-1
38570.133908646,1,561658902,10,3396400,1
38570.133955364,1,561659038,10,3396500,1
38570.134001558,1,561659154,100,3396100,1
38570.134062048,1,561659322,40,3396500,1
38570.134968558,3,561650006,100,3397500,-1
38570.134994884,3,561650026,30,3397400,-1
38570.135007263,1,561660438,100,3397600,-1
38570.135050644,1,561660490,30,3397500,-1
38570.136059819,1,561661266,100,3395800,1
38570.137037308,3,561590938,100,3365800,1
38570.137037308,1,561661746,100,3365900,1
38570.137038191,3,561590942,100,3362500,1
38570.137038191,1,561661750,100,3362600,1
38570.137040260,3,561590946,100,3337700,1
38570.137040260,1,561661754,100,3337800,1
38570.137040609,3,561590950,100,3159900,1
38570.137040609,1,561661758,100,3160000,1
38570.138626765,3,561655214,100,3397200,-1
38570.139277282,3,561655414,100,3397100,-1
38570.140546303,1,561663422,100,3397200,-1
38570.147024238,1,561665574,100,3397200,-1
38570.147041598,1,561665586,100,3397200,-1
38570.147248286,3,561663422,100,3397200,-1
38570.148271938,1,561665698,100,3397100,-1
38570.183739961,3,561661266,100,3395800,1
38570.184685458,3,561659038,10,3396500,1
38570.184708247,3,561658702,25,3396400,1
38570.184713217,3,561659322,40,3396500,1
38570.184734324,3,561659154,100,3396100,1
38570.185075396,3,561637514,100,3427600,-1
38570.185075396,1,561668598,100,3427700,-1
38570.185076229,3,561637518,100,3431100,-1
38570.185076229,1,561668602,100,3431200,-1
38570.185077405,3,561637522,100,3455800,-1
38570.185077405,1,561668606,100,3455900,-1
38570.185078530,3,561637526,100,3635800,-1
38570.185078530,1,561668610,100,3635900,-1
38570.185096225,3,561668598,100,3427700,-1
38570.185464462,3,561661746,100,3365900,1
38570.185464462,1,561668630,100,3365800,1
38570.185465319,3,561661750,100,3362600,1
38570.185465319,1,561668634,100,3362500,1
38570.185466190,3,561661754,100,3337800,1
38570.185466190,1,561668638,100,3337700,1
38570.185467548,3,561661758,100,3160000,1
38570.185467548,1,561668642,100,3159900,1
38570.185550321,1,561668646,41,3396400,1
38570.191025296,1,561669286,100,3395800,1
38570.194424609,1,561669618,100,3427800,-1
38570.203591820,3,561669618,100,3427800,-1
38570.203591820,1,561670606,100,3427700,-1
38570.203592663,3,561668602,100,3431200,-1
38570.203592663,1,561670610,100,3431100,-1
38570.203592835,3,561668606,100,3455900,-1
38570.203592835,1,561670614,100,3455800,-1
38570.203593932,3,561668610,100,3635900,-1
38570.203593932,1,561670618,100,3635800,-1
38570.206841591,3,561669286,100,3395800,1
38570.227265672,1,561673594,15,3397100,-1
38570.229066401,1,561674002,100,3395800,1
38570.232321326,3,561665586,100,3397200,-1
38570.232832489,3,561673594,15,3397100,-1
38570.253845612,4,561658542,8,3396400,1
38570.253861229,1,561677394,10,3396900,-1
38570.253869667,3,561658902,10,3396400,1
38570.253878109,4,561658542,2,3396400,1
38570.253878109,4,561668646,41,3396400,1
38570.253903888,1,561677474,12,3396800,-1
38570.253906612,3,561611762,14,3396900,-1
38570.253912120,1,561677494,25,3396900,-1
38570.253912285,3,561658670,25,3396300,1
38570.253918279,3,561658706,100,3396000,1
38570.253931700,1,561677514,10,3396800,-1
38570.253931853,3,560240462,100,3398300,-1
38570.253932014,1,561677518,100,3397200,-1
38570.253942315,3,561654530,100,3396300,1
38570.253950812,1,561677534,40,3396800,-1
38570.254001888,3,561674002,100,3395800,1
38570.254002088,3,561654534,10,3396300,1
38570.254025457,3,560199218,100,3395900,1
38570.254071848,1,561677638,100,3395100,1
38570.254078627,3,561609078,22,3399000,-1
38570.254078627,1,561677662,22,3396800,-1
38570.254137174,3,560178890,10,3396200,1
38570.254158383,1,561677774,10,3396800,-1
38570.254160632,3,561015502,100,3395800,1
38570.254164898,1,561677786,25,3396100,1
38570.254237302,1,561677846,10,3396700,-1
38570.254258836,3,560919774,10,3397700,-1
38570.254259817,3,560239346,100,3398200,-1
38570.254260779,1,561677858,100,3397100,-1
38570.254262976,3,560932934,25,3397700,-1
38570.254291259,3,561668630,100,3365800,1
38570.254291259,1,561677882,100,3365700,1
38570.254291372,3,561668634,100,3362500,1
38570.254291372,1,561677886,100,3362400,1
38570.254292414,3,561668638,100,3337700,1
38570.254292414,1,561677890,100,3337600,1
38570.254293259,3,561668642,100,3159900,1
38570.254293259,1,561677894,100,3159800,1
38570.254380363,3,561677882,100,3365700,1
38570.254380363,1,561677938,100,3365800,1
38570.254380519,3,561677886,100,3362400,1
38570.254380519,1,561677942,100,3362500,1
38570.254380724,3,561677890,100,3337600,1
38570.254380724,1,561677946,100,3337700,1
38570.254380920,3,561677894,100,3159800,1
38570.254380920,1,561677950,100,3159900,1
38570.254398704,1,561677954,10,3396700,-1
38570.254428678,3,561677938,100,3365800,1
38570.254428678,1,561677974,100,3365700,1
38570.254429524,3,561677942,100,3362500,1
38570.254429524,1,561677978,100,3362400,1
38570.254429732,3,561677946,100,3337700,1
38570.254429732,1,561677982,100,3337600,1
38570.254429920,3,561677950,100,3159900,1
38570.254429920,1,561677986,100,3159800,1
38570.254479915,3,561660490,30,3397500,-1
38570.254496006,3,560233638,100,3398100,-1
38570.254507336,3,561660438,100,3397600,-1
