35051.428883807,3,122029446,100,3216800,1
35051.428964251,3,122002142,100,3220400,-1
35051.429059093,3,122029614,100,3216900,1
35051.429079796,3,122029742,100,3247000,-1
35051.429079796,1,122029838,100,3247300,-1
35051.429080042,3,122029746,100,3250300,-1
35051.429080042,1,122029842,100,3250600,-1
35051.429081071,3,122029750,100,3276800,-1
35051.429081071,1,122029846,100,3277100,-1
35051.429096079,1,122029874,100,3217000,1
35051.429198103,3,121982922,3,3218600,-1
35051.429229591,1,122029898,100,3217000,1
35051.429235730,3,122029618,100,3188300,1
35051.429235730,1,122029902,100,3187900,1
35051.429236541,3,122029622,100,3185100,1
35051.429236541,1,122029906,100,3184700,1
35051.429236687,3,122029626,100,3158500,1
35051.429236687,1,122029910,100,3158100,1
35051.429278737,3,122029902,100,3187900,1
35051.429278737,1,122029926,100,3188100,1
35051.429279538,3,122029906,100,3184700,1
35051.429279538,1,122029930,100,3184900,1
35051.429279808,3,122029910,100,3158100,1
35051.429279808,1,122029934,100,3158300,1
35051.429291180,1,122029954,40,3219500,-1
35051.429315028,3,122029838,100,3247300,-1
35051.429315028,1,122029986,100,3247000,-1
35051.429315863,3,122029842,100,3250600,-1
35051.429315863,1,122029990,100,3250300,-1
35051.429316005,3,122029846,100,3277100,-1
35051.429316005,1,122029994,100,3276800,-1
35051.429336371,3,122029986,100,3247000,-1
35051.429336371,1,122030002,100,3247300,-1
35051.429336524,3,122029990,100,3250300,-1
35051.429336524,1,122030006,100,3250600,-1
35051.429336743,3,122029994,100,3276800,-1
35051.429336743,1,122030010,100,3277100,-1
35051.429676058,3,121982126,3,3218800,-1
35051.429984968,3,122029898,100,3217000,1
35051.430302809,1,122030186,100,3217200,1
35051.430358621,3,121938754,100,3215900,1
35051.430438789,1,122030198,100,3218200,-1
35051.430483913,3,121981918,3,3219000,-1
35051.431068510,3,122029926,100,3188100,1
35051.431068510,1,122030262,100,3187900,1
35051.431069340,3,122029930,100,3184900,1
35051.431069340,1,122030266,100,3184700,1
35051.431069491,3,122029934,100,3158300,1
35051.431069491,1,122030270,100,3158100,1
35051.431094880,3,122030262,100,3187900,1
35051.431094880,1,122030278,100,3188300,1
35051.431095662,3,122030266,100,3184700,1
35051.431095662,1,122030282,100,3185100,1
35051.431095818,3,122030270,100,3158100,1
35051.431095818,1,122030286,100,3158500,1
35051.431225908,3,122030002,100,3247300,-1
35051.431225908,1,122030290,100,3247200,-1
35051.431226917,3,122030006,100,3250600,-1
35051.431226917,1,122030294,100,3250500,-1
35051.431227085,3,122030010,100,3277100,-1
35051.431227085,1,122030298,100,3277000,-1
35051.431763550,3,122030290,100,3247200,-1
35051.431763550,1,122030350,100,3247300,-1
