40514.787788802,3,598698714,20,3171000,1
40514.787802538,1,598796974,23,3171300,-1
40514.787806755,3,598769058,100,3171100,1
40514.787814548,3,598697218,23,3171400,-1
40514.787827215,1,598797022,20,3171300,-1
40514.787835194,3,598714518,25,3171000,1
40514.787835405,1,598797042,15,3171300,-1
40514.787852653,3,598764938,100,3170400,1
40514.787864366,3,598715390,10,3171000,1
40514.788482554,3,598760434,100,3171900,-1
40514.788501899,3,598760470,30,3172000,-1
40514.788533932,1,598797710,100,3171800,-1
40514.788556676,1,598797770,30,3171900,-1
40514.788690177,3,598777174,100,3142500,1
40514.788690177,1,598797950,100,3142400,1
40514.788690367,3,598777178,100,3139400,1
40514.788690367,1,598797954,100,3139300,1
40514.788692321,3,598777182,100,3112400,1
40514.788692321,1,598797958,100,3112300,1
40514.788692497,3,598777186,100,2950300,1
40514.788692497,1,598797962,100,2950200,1
40514.788692717,3,598777190,100,2950300,1
40514.788692717,1,598797966,100,2950200,1
40514.788943260,1,598798242,100,3171900,-1
40514.789040602,3,598797710,100,3171800,-1
40514.789053758,3,598796942,25,3171400,-1
40514.789056184,1,598798334,25,3170900,1
40514.789058957,3,598797770,30,3171900,-1
40514.789091108,1,598798386,100,3171900,-1
40514.789525229,3,598763138,100,3199900,-1
40514.789525229,1,598798642,100,3200000,-1
40514.789526505,3,598763142,100,3203200,-1
40514.789526505,1,598798646,100,3203300,-1
40514.789526763,3,598763146,100,3230100,-1
40514.789526763,1,598798650,100,3230200,-1
40514.789527785,3,598763150,100,3394600,-1
40514.789527785,1,598798654,100,3394700,-1
40514.789528623,3,598763154,100,3394600,-1
40514.789528623,1,598798658,100,3394700,-1
40514.790596060,3,598798642,100,3200000,-1
40514.790596060,1,598799422,100,3199900,-1
40514.790597217,3,598798646,100,3203300,-1
40514.790597217,1,598799426,100,3203200,-1
40514.790597488,3,598798650,100,3230200,-1
40514.790597488,1,598799430,100,3230100,-1
40514.790597623,3,598798654,100,3394700,-1
40514.790597623,1,598799434,100,3394600,-1
40514.790597783,3,598798658,100,3394700,-1
40514.790597783,1,598799438,100,3394600,-1
40514.790781673,3,598797950,100,3142400,1
40514.790781673,1,598799562,100,3142300,1
40514.790783215,3,598797954,100,3139300,1
40514.790783215,1,598799566,100,3139200,1
40514.790783333,3,598797958,100,3112300,1
40514.790783333,1,598799570,100,3112200,1
40514.790783491,3,598797962,100,2950200,1
40514.790783491,1,598799574,100,2950100,1
40514.790783615,3,598797966,100,2950200,1
40514.790783615,1,598799578,100,2950100,1
40514.791381919,1,598799902,100,3171500,-1
40514.792017856,1,598800138,100,3171500,-1
40514.792807519,3,598799562,100,3142300,1
40514.792807519,1,598800470,100,3142400,1
40514.792807789,3,598799566,100,3139200,1
40514.792807789,1,598800474,100,3139300,1
40514.792808137,3,598799570,100,3112200,1
40514.792808137,1,598800478,100,3112300,1
40514.792809318,3,598799574,100,2950100,1
40514.792809318,1,598800482,100,2950200,1
40514.792809461,3,598799578,100,2950100,1
40514.792809461,1,598800486,100,2950200,1
40514.792928258,3,598736522,100,3171000,1
40514.792936703,3,598733450,100,3170300,1
40514.792949789,1,598800510,20,3171000,1
40514.793661552,3,598775186,100,3171400,-1
40514.793685470,1,598800662,25,3171000,1
40514.793686428,3,598800470,100,3142400,1
40514.793686428,1,598800666,100,3142300,1
40514.793686675,3,598800474,100,3139300,1
40514.793686675,1,598800670,100,3139200,1
40514.793686803,3,598800478,100,3112300,1
40514.793686803,1,598800674,100,3112200,1
40514.793687020,3,598800482,100,2950200,1
40514.793687020,1,598800678,100,2950100,1
40514.793687158,3,598800486,100,2950200,1
40514.793687158,1,598800682,100,2950100,1
40514.794438529,3,598800666,100,3142300,1
40514.794438529,1,598800738,100,3142400,1
40514.794438829,3,598800670,100,3139200,1
40514.794438829,1,598800742,100,3139300,1
40514.794439147,3,598800674,100,3112200,1
