horizon,IC,ranked_IC,direction_acc,N_total,N_eff,dt_25,dt_mean,dt_median,dt_75
10,0.5848731578962991,0.5944858620891604,0.8526315789473684,3136,855,0.0001791182476154063,0.042517901810586,0.0012723854997602757,0.026345301999754156
50,0.5371258726816667,0.543811560115586,0.6464742072882158,3136,2113,0.004645470749892411,0.208002120523943,0.061689564001426334,0.22717410050063336
100,0.29062075276698884,0.33090499466723644,0.5405405405405406,3136,2590,0.03710817175124248,0.4061537305410801,0.18514291400060756,0.5168586180025159
250,0.2121561569346737,0.17789001947891195,0.506108202443281,3136,2865,0.25871722625197435,1.0175394959952424,0.6738637380003638,1.3668166222487343
